,0
543,7.30862910150158e-07
544,7.235839587456933e-07
545,7.27263391632328e-07
546,7.120206769027414e-07
547,7.16580248104862e-07
548,7.417339739115578e-07
549,7.590542498683665e-07
550,7.268762976095519e-07
551,7.326903130722038e-07
552,7.410643187007421e-07
553,8.717192103494137e-07
554,8.174874097338162e-07
555,7.467889625407759e-07
556,7.353178211360959e-07
557,7.449495193085191e-07
558,7.442094067973061e-07
559,7.230297033114982e-07
560,7.433030921213182e-07
561,7.462552051071214e-07
562,7.183883602664544e-07
563,7.434607454401327e-07
564,7.520602109558862e-07
565,7.385480677285699e-07
566,7.282961940966192e-07
567,7.227874711053569e-07
568,7.119096521380428e-07
569,7.111224725981072e-07
570,7.209446210616404e-07
571,7.127441111344266e-07
572,7.108024320538336e-07
573,7.431590201153272e-07
574,8.650712981035785e-07
575,7.887409840953062e-07
576,7.646291973167295e-07
577,7.124094534140454e-07
578,7.617234401178559e-07
579,7.5965790547453e-07
580,7.511043183757534e-07
581,7.465256525830564e-07
582,7.319301927966129e-07
583,7.525251875807898e-07
584,7.361335490360339e-07
585,7.512537674831717e-07
586,7.516648861773192e-07
587,7.369918990676761e-07
588,7.26996951578072e-07
589,7.473313897845315e-07
590,7.362626028491767e-07
591,7.256171987365659e-07
592,7.115108512745422e-07
593,7.279471665094569e-07
594,7.08350448475517e-07
595,8.673469020155905e-07
596,8.039354244139004e-07
597,7.444672385153368e-07
598,7.266530400901912e-07
599,7.413618769215105e-07
600,7.91733874217654e-07
601,7.233470719519806e-07
602,7.313706057895504e-07
603,7.537298496308429e-07
604,7.202883995422013e-07
605,7.125643073810393e-07
606,7.47336648303978e-07
607,7.59719373099086e-07
608,7.463927568369946e-07
609,7.15979428802252e-07
610,7.383991467774484e-07
611,7.099585118377484e-07
612,7.539234151119757e-07
613,7.227642519746877e-07
614,7.474423442963032e-07
615,7.307223247855405e-07
616,8.848638011341845e-07
617,8.142427323547677e-07
618,7.656313401841948e-07
619,7.348836813248219e-07
620,7.312244782283693e-07
621,7.559117580377189e-07
622,7.360886999571625e-07
623,7.381338569945816e-07
624,7.422176753559234e-07
625,7.328906556293159e-07
626,7.35040198360293e-07
627,7.216106002194338e-07
628,7.545820793827708e-07
629,7.597782094366736e-07
630,7.3937246955244e-07
631,7.481406379640851e-07
632,7.413481081959133e-07
633,7.359471603969108e-07
634,7.447341409193794e-07
635,7.200413105132882e-07
636,7.144478507127548e-07
637,8.630122801016532e-07
638,7.864836984888056e-07
639,7.506049175184848e-07
640,7.437751608004e-07
641,7.321756534431552e-07
642,7.573572867323884e-07
643,7.466867236323733e-07
644,7.16255088585885e-07
645,7.335035863120311e-07
646,7.538693394259218e-07
647,7.324597170795202e-07
648,7.482411668357444e-07
649,7.255427939217777e-07
650,7.068112338662448e-07
651,7.433300927375259e-07
652,7.338028340117905e-07
653,7.092880329114296e-07
654,7.395325318486165e-07
655,7.342742616944428e-07
656,7.35252534569655e-07
657,7.452261635633514e-07
658,8.740853963086639e-07
659,8.060606437584742e-07
660,7.626007969050871e-07
661,7.217659041150693e-07
662,7.491935247667096e-07
663,7.475327828691284e-07
664,7.097208629253454e-07
665,7.334349207460362e-07
666,7.20165515129022e-07
667,7.424395914401225e-07
668,7.335341335755837e-07
669,7.414071157869495e-07
670,7.177136509511889e-07
671,7.313069642244026e-07
672,7.351459229840031e-07
673,7.420100330786976e-07
674,7.509508898103697e-07
675,7.415570586960277e-07
676,7.140816761625037e-07
677,7.183861270258194e-07
678,7.341045959359803e-07
679,8.845382036821707e-07
680,7.925252900505909e-07
681,8.270242776385195e-07
682,7.490413785018365e-07
683,7.382322655010103e-07
684,7.506559546118251e-07
685,7.408536579369992e-07
686,7.304391484273325e-07
687,7.41692448737219e-07
688,7.384458286206834e-07
689,7.219814140192484e-07
690,7.549949032870074e-07
691,7.636362583566965e-07
692,7.490907371516875e-07
693,7.531850394996258e-07
694,7.635080508759617e-07
695,7.595573559858306e-07
696,7.651866293302244e-07
697,7.574296640919476e-07
698,7.338461373598338e-07
699,7.461460662507934e-07
700,8.900709394926985e-07
701,8.079027392587265e-07
702,7.620060870899481e-07
703,7.643932237562143e-07
704,7.767534433567303e-07
705,7.640844692571662e-07
706,7.3247703537321e-07
707,7.525731694431624e-07
708,7.634440675300001e-07
709,7.536217483461851e-07
710,7.559679020191529e-07
711,7.654654675044933e-07
712,7.657603169793745e-07
713,7.5528692037443e-07
714,7.497486611594207e-07
715,7.528701667230265e-07
716,7.478392926622744e-07
717,7.364572221319739e-07
718,7.441413478286128e-07
719,7.581581336887062e-07
720,7.383129290306024e-07
721,8.967643986770147e-07
722,7.903590187943803e-07
723,7.652218066082681e-07
724,7.216717916124157e-07
725,7.678034329794369e-07
726,7.597389332337649e-07
727,7.492929499777448e-07
728,7.604604608051151e-07
729,7.4216988805263e-07
730,7.860861031174961e-07
731,7.450704632237483e-07
732,7.53427354626887e-07
733,7.654234467178955e-07
734,7.42813772891897e-07
735,7.562940653149988e-07
736,7.373983914395075e-07
737,7.605605689506676e-07
738,7.396498314058456e-07
739,7.377033383581726e-07
740,7.535211036990863e-07
741,7.585341376558705e-07
742,8.904234853675477e-07
743,7.898148441547815e-07
744,7.560283608268474e-07
745,7.25488122886445e-07
746,7.614687917743748e-07
747,7.397948073235174e-07
748,7.189495821282493e-07
749,7.615462891408242e-07
750,7.48929718375694e-07
751,7.47614159002938e-07
752,7.246420797291984e-07
753,7.532664111653932e-07
754,7.547666961006049e-07
755,7.568251076615835e-07
756,7.512613752242234e-07
757,7.462005619607911e-07
758,7.207818121415536e-07
759,7.448204679605671e-07
760,7.43232297768694e-07
761,7.485801028300258e-07
762,7.33469786476811e-07
763,9.051359964997487e-07
764,7.86611795459944e-07
765,7.529591854034486e-07
766,7.262564031407237e-07
767,7.339524442122882e-07
768,7.603014395197844e-07
769,7.31897404572616e-07
770,7.603430441699595e-07
771,7.522006855694675e-07
772,7.494438767253776e-07
773,7.931910370577343e-07
774,7.764056902827628e-07
775,7.538618722800885e-07
776,7.44308909645959e-07
777,7.538849599910835e-07
778,7.476673760091505e-07
779,7.628658411384858e-07
780,7.669370929955205e-07
781,7.478171840740302e-07
782,7.270746662402699e-07
783,7.436028346569471e-07
784,9.178536130643637e-07
785,8.109295187185997e-07
786,7.667007586727196e-07
787,7.542973156550879e-07
788,7.579694939351778e-07
789,7.678463994028636e-07
790,7.370370163219605e-07
791,7.460823832571833e-07
792,7.816347244569673e-07
793,7.422723211734121e-07
794,7.31475787832939e-07
795,7.481671089819554e-07
796,7.487180268165106e-07
797,7.590447498435283e-07
798,7.539939435356164e-07
799,7.661631727574275e-07
800,7.523761281067519e-07
801,7.670040342882313e-07
802,7.6592296766189e-07
803,7.668003433364385e-07
804,7.503546951369316e-07
805,9.018237341153827e-07
806,8.194948837038769e-07
807,7.543500719633442e-07
808,7.335041297411691e-07
809,7.561992847550437e-07
810,7.391171170423931e-07
811,7.58148788418752e-07
812,7.297741973213756e-07
813,7.460040273681592e-07
814,7.50202375291168e-07
815,7.546183356118059e-07
816,7.661290275732866e-07
817,7.561991997209862e-07
818,7.44635579151503e-07
819,7.302253417022809e-07
820,7.602009837733273e-07
821,7.625877463241054e-07
822,7.391975977129414e-07
823,7.616232644709644e-07
824,7.476861260667859e-07
825,7.44545439080655e-07
826,8.874747326251853e-07
827,8.26030181037571e-07
828,7.813253224489324e-07
829,7.42393620248457e-07
830,7.418724328591852e-07
831,7.494908479569183e-07
832,7.467677112965083e-07
833,7.583081610240549e-07
834,7.479059765238098e-07
835,7.667667896394059e-07
836,7.581745313831728e-07
837,7.543346159323963e-07
838,7.711692895158664e-07
839,7.480652900313097e-07
840,7.226006400610933e-07
841,7.301130371117048e-07
842,7.558233503450501e-07
843,7.669013408757558e-07
844,7.442871649941209e-07
845,7.326154072637645e-07
846,7.464717591867685e-07
847,9.028084579691264e-07
848,8.150051191811659e-07
849,7.742227323343015e-07
850,7.28381139912822e-07
851,7.608871181864449e-07
852,7.563066901639104e-07
853,7.536072442742001e-07
854,7.500504165268517e-07
855,7.386038146671137e-07
856,7.634537807798077e-07
857,7.534342376407085e-07
858,7.668008096867487e-07
859,7.449380139082339e-07
860,7.622244750988952e-07
861,7.323711524242247e-07
862,7.589177164003693e-07
863,7.625877609198078e-07
864,7.602215949952422e-07
865,7.633900684325553e-07
866,7.276970172371943e-07
867,7.937881337927347e-07
868,9.201612813065425e-07
869,8.24162425995724e-07
870,7.569072904610123e-07
871,7.705823418108772e-07
872,7.512873397067278e-07
873,7.706059496014878e-07
874,7.485772791953674e-07
875,7.510769930190574e-07
876,8.055158086400289e-07
877,7.707366248072095e-07
878,7.506571555320885e-07
879,7.651955385668131e-07
880,7.396677386490503e-07
881,7.608915275949305e-07
882,7.493913573454725e-07
883,7.532927076548825e-07
884,7.563635822728916e-07
885,7.650406713047579e-07
886,7.450304058879617e-07
887,7.599798862194744e-07
888,7.503036421870715e-07
889,8.963302916360148e-07
890,8.022610963102553e-07
891,7.77822547646675e-07
892,7.813813298142648e-07
893,7.803625667402999e-07
894,7.703740663423426e-07
895,7.371101424334234e-07
896,7.781344535386931e-07
897,7.790908590194327e-07
898,7.988943910839308e-07
899,7.534079427289893e-07
900,7.483471570835229e-07
901,7.446632390887684e-07
902,7.378601651687133e-07
903,7.694164578900326e-07
904,7.658291271134238e-07
905,7.641490917028681e-07
906,7.506665991595349e-07
907,7.693467857128936e-07
908,7.317476545801461e-07
909,7.620202350980518e-07
910,8.894574592278903e-07
911,8.118367355675626e-07
912,7.771400539056761e-07
913,7.683734531244581e-07
914,7.796184529223569e-07
915,7.732124179803315e-07
916,7.267010661643766e-07
917,7.709254797874112e-07
918,7.463842044401171e-07
919,7.616396798862536e-07
920,7.637274779744711e-07
921,7.585859390074443e-07
922,7.683838280494033e-07
923,7.720201495550385e-07
924,7.314108996774357e-07
925,7.532995627356249e-07
926,7.591692376584607e-07
927,7.744210256143564e-07
928,7.309203172529226e-07
929,7.470888656740523e-07
930,7.538462112932347e-07
931,9.172205670904612e-07
932,8.313192229838488e-07
933,7.601449197444074e-07
934,7.621349740120669e-07
935,7.80804024104862e-07
936,7.538540044848262e-07
937,7.758273729022757e-07
938,7.715005456204531e-07
939,7.506694078378774e-07
940,7.558613993328588e-07
941,7.608079576671989e-07
942,7.426364846210102e-07
943,7.848545265315827e-07
944,7.67907545790807e-07
945,7.453429540204592e-07
946,7.415557696751892e-07
947,7.627907565348058e-07
948,7.652130083494554e-07
949,7.709548308457899e-07
950,7.637461626523316e-07
951,7.672032931167445e-07
952,9.218090296905469e-07
953,8.335685327936869e-07
954,7.507771885727045e-07
955,7.520853764437222e-07
956,7.689828774411126e-07
957,7.554984232506505e-07
958,7.681771805395034e-07
959,7.514780650492548e-07
960,7.749244515396738e-07
961,7.767136719027598e-07
962,7.520811648526451e-07
963,7.512121675347891e-07
964,7.62058503524749e-07
965,7.475177498721625e-07
966,7.454544964900259e-07
967,7.370143992743494e-07
968,7.238883337086874e-07
969,7.717304210278339e-07
970,7.324795951419338e-07
971,7.522312241122806e-07
972,7.539858469069023e-07
973,8.907331560492751e-07
974,7.990759082228898e-07
975,7.772176969968225e-07
976,7.444898222516081e-07
977,7.918755629066277e-07
978,7.790954756941272e-07
979,7.601617485274447e-07
980,7.71327937597838e-07
981,7.723789834809365e-07
982,7.381050167202444e-07
