,0
511,4.949895475691995e-06
512,5.788553587178449e-06
513,5.661577331174129e-06
514,5.37093745454816e-06
515,5.375105043456933e-06
516,5.487757069039553e-06
517,5.327253662391695e-06
518,5.309024122161282e-06
519,5.388589108172471e-06
520,5.332004165414677e-06
521,5.647401202605841e-06
522,5.498012526849261e-06
523,5.431321501092497e-06
524,5.4899586829083046e-06
525,5.4522964534435285e-06
526,5.631466335129769e-06
527,5.7066735629617665e-06
528,5.529564353223181e-06
529,5.4391440208140945e-06
530,5.6129196316886325e-06
531,5.478283230045804e-06
532,5.814914801192971e-06
533,5.330897772803539e-06
534,5.412382982188155e-06
535,5.38359458016693e-06
536,5.495000016021457e-06
537,5.531352483513564e-06
538,5.4858617028459365e-06
539,5.395238074861124e-06
540,5.441925469552134e-06
541,5.475493278498264e-06
542,5.772736623068579e-06
543,5.526824275886914e-06
544,5.681135974446374e-06
545,5.53309351914368e-06
546,5.457987599470942e-06
547,5.873293216372036e-06
548,5.9228229044062145e-06
549,5.479667998313676e-06
550,5.467082078830723e-06
551,5.505355385672368e-06
552,5.414641789208541e-06
553,5.357768597369975e-06
554,5.8014027851088745e-06
555,5.418587730666052e-06
556,5.4230134451766165e-06
557,5.539076914712309e-06
558,5.5894683015076655e-06
559,5.409958467374872e-06
560,5.544444384175993e-06
561,5.567967216986245e-06
562,5.4962733366339144e-06
563,5.766666645899792e-06
564,5.77709388114605e-06
565,5.4818749769462254e-06
566,5.805522094481395e-06
567,5.4035490108478916e-06
568,5.4830560999379824e-06
569,5.487577652141228e-06
570,5.351928988900385e-06
571,5.359476458412931e-06
572,5.569755504381522e-06
573,5.592813140612757e-06
574,5.404697313415283e-06
575,5.423913026783147e-06
576,5.478725612129086e-06
577,5.304184048924894e-06
578,5.714848513816098e-06
579,5.253830093414995e-06
580,5.45195474647706e-06
581,5.521685520523464e-06
582,5.497839555135687e-06
583,5.450051870055912e-06
584,5.675129536020574e-06
585,5.5521694482818884e-06
586,5.901903794161072e-06
587,5.499480337641742e-06
588,5.50384218868609e-06
589,5.568135256013551e-06
590,5.35146750020282e-06
591,5.361209609403738e-06
592,5.284293272218018e-06
593,5.287120374119523e-06
594,5.4375259064717836e-06
595,5.532686351677184e-06
596,5.450929699488242e-06
597,5.270933930528548e-06
598,5.3554865055959515e-06
599,5.4266874505925504e-06
600,5.423784874144397e-06
601,5.2678496899478925e-06
602,5.577364238886719e-06
603,5.379235540015896e-06
604,5.506051272207585e-06
605,5.634674982992419e-06
606,5.7329980519359416e-06
607,5.454413329520933e-06
608,5.419484569784734e-06
609,5.2827911303405024e-06
610,5.354649976857859e-06
611,5.346659661555276e-06
612,5.325182812296189e-06
613,5.795190367633748e-06
614,5.42014610814125e-06
615,5.579345644076006e-06
616,5.485062196294543e-06
617,5.534400875787905e-06
618,5.426895091160726e-06
619,5.6004116153035504e-06
620,5.467883224416489e-06
621,5.574665284940031e-06
622,5.71459179494069e-06
623,5.618228601235666e-06
624,5.485135197262871e-06
625,5.897389577198391e-06
626,5.840103156365377e-06
627,5.8576219592255735e-06
628,5.654573374836326e-06
629,5.500313458442853e-06
630,5.569302859713937e-06
631,5.602685903359689e-06
632,5.7892056656875715e-06
633,5.5838676531642154e-06
634,5.918637304670618e-06
635,5.541925432604466e-06
636,5.699283411338384e-06
637,5.544559585100638e-06
638,5.558212147347954e-06
639,5.75295316241895e-06
640,5.5240585828427945e-06
641,5.489479137092227e-06
642,5.88008043346519e-06
643,5.717125355950049e-06
644,5.5149638551019205e-06
645,5.532231411473558e-06
646,5.938738726658161e-06
647,5.85051321282192e-06
648,5.694969176664734e-06
649,5.540062645260268e-06
650,5.434905650028012e-06
651,5.486988410927064e-06
652,5.659876594629183e-06
653,5.561609974314081e-06
654,5.378781454147284e-06
655,5.452390767292898e-06
